Supplier_Industry,Advertising,Aerospace & Defense,Agricultural & Farm Machinery,Agricultural Products & Services,Air Freight & Logistics,Airport Services,Aluminum,Apparel Retail,"Apparel, Accessories & Luxury Goods",Automobile Manufacturers,Automotive Parts & Equipment,Automotive Retail,Biotechnology,Brewers,Building Products,Cable & Satellite,Casinos & Gaming,Coal & Consumable Fuels,Commercial Printing,Commodity Chemicals,Communications Equipment,Computer & Electronics Retail,Construction & Engineering,Construction Machinery & Heavy Transportation Equipment,Construction Materials,Consumer Electronics,Consumer Staples Merchandise Retail,Copper,Distillers & Vintners,Distributors,Diversified Chemicals,Diversified Metals & Mining,Diversified Support Services,Drug Retail,Education Services,Electric Utilities,Electrical Components & Equipment,Electronic Components,Electronic Equipment & Instruments,Environmental & Facilities Services,Fertilizers & Agricultural Chemicals,Food Distributors,Food Retail,Footwear,Forest Products,Gas Utilities,Gold,Health Care Distributors,Health Care Equipment,Health Care Facilities,Health Care Services,Health Care Supplies,Health Care Technology,Heavy Electrical Equipment,Highways & Railtracks,Home Furnishings,Home Improvement Retail,Homebuilding,Homefurnishing Retail,"Hotels, Resorts & Cruise Lines",Household Appliances,Household Products,Housewares & Specialties,Human Resource & Employment Services,Industrial Gases,Industrial Machinery & Supplies & Components,Integrated Telecommunication Services,Internet Services & Infrastructure,Leisure Facilities,Leisure Products,Life Sciences Tools & Services,Marine Ports & Services,Marine Transportation,"Metal, Glass & Plastic Containers",Motorcycle Manufacturers,Movies & Entertainment,Office Services & Supplies,Oil & Gas Drilling,Oil & Gas Equipment & Services,Oil & Gas Exploration & Production,Oil & Gas Refining & Marketing,Oil & Gas Storage & Transportation,Other Specialty Retail,Packaged Foods & Meats,Paper & Plastic Packaging Products & Materials,Paper Products,Passenger Airlines,Personal Care Products,Pharmaceuticals,Publishing,Rail Transportation,Renewable Electricity,Research & Consulting Services,Restaurants,Security & Alarm Services,Semiconductors,Soft Drinks & Non-alcoholic Beverages,Specialized Consumer Services,Specialty Chemicals,Steel,Technology Distributors,"Technology Hardware, Storage & Peripherals",Textiles,Tires & Rubber,Trading Companies & Distributors,Water Utilities,Wireless Telecommunication Services
Personal Care Products,42545034.559999995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18938.42,21793664.62,2470.19,30749.2,0.0,0.0,0.0,11976661.42,0.0,0.0,3538703.01,0.0,0.0,0.0,0.0,0.0,0.0,389671.43,0.0,1769.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24364.62,0.0,0.0,0.0,0.0,5101932.569999999,67441.5,0.0,0.0,0.0,259902.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63144.94,4087259.2,0.0,0.0,250024.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,339800.0,0.0,0.0,0.0,0.0,19271.29,0.0,0.0,0.0,0.0,0.0,0.0
Pharmaceuticals,4180.0,0.0,0.0,12339945.51,23173.579999999998,0.0,104969.44,762833.55,226886.6,8912138.030000001,7424519.39,58209.93,58085930.53,0.0,0.0,0.0,0.0,0.0,0.0,32636395.88,160063102.5,74447000.0,398515702.48,296145538.59,29567616.85,0.0,0.0,10378786.11,29400.0,325233677.69,29843523.520000003,7764608.17,410000.0,437620769.07,0.0,0.0,847019449.52,3819317.66,20903081.26,1550084.68,101942725.46000001,116403512.24,0.0,0.0,0.0,262765.9,2283300.0,0.0,38360.91,0.0,0.0,273084.45999999996,6624543.03,100989267.16000001,0.0,0.0,26159.0,0.0,0.0,15966596.92,3075648.68,0.0,1438031.2,792.08,0.0,62780452.46,300347368.26,0.0,0.0,141240659.2,1423098158.62,0.0,1477.27,0.0,0.0,26652.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5333593.0,14760254.399999999,0.0,0.0,2504700.0,2775665973.41,67386.73,100.0,241076844.6,4884803.83,2906522.0700000003,0.0,125482070.44,0.0,0.0,1496640.0,13201726.49,4819018.59,0.0,84486345.03,26900300.0,4569276.77,18895.94,0.0
Publishing,4594696.43,45871.56,0.0,3332.08,0.0,0.0,12460.55,0.0,3226089.1100000003,20031.3,13374580.25,0.0,0.0,0.0,0.0,580114.58,0.0,0.0,15359547.169999998,139154797.24,3262242.66,0.0,65520.2,0.0,0.0,0.0,0.0,0.0,45461.9,0.0,108464559.31,0.0,0.0,69382055.12,18456.88,102.79,22399711.32,0.0,0.0,0.0,0.0,0.0,0.0,267761.66000000003,0.0,0.0,2414813.6,0.0,0.0,0.0,0.0,0.0,23952071.3,855404.91,0.0,0.0,0.0,0.0,7584883.02,2330.51,12397617.58,0.0,0.0,0.0,0.0,143095596.31,0.0,0.0,0.0,169209.37,263139.26,0.0,0.0,0.0,347960.95999999996,13600.27,0.0,0.0,0.0,0.0,0.0,0.0,389887.41,9075457.83,64530953.75000001,16662056.94,84907.98,0.0,0.0,1253402929.41,5571.68,14361498.9,47111.32,0.0,0.0,2211542.56,0.0,0.0,0.0,1511062.37,9216691.139999999,277088.49,0.0,0.0,1729338.8,0.0,0.0
Rail Transportation,610214.63,0.0,0.0,0.0,198147955.5,0.0,0.0,0.0,0.0,0.0,36383869.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68070647.79,146024.76,40300542.07,0.0,141281300.68,9143757.45,0.0,0.0,0.0,0.0,1067959.01,0.0,0.0,5190709.92,0.0,0.0,0.0,0.0,17607020.81,0.0,56122236.49,92831728.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12964646.4,0.0,376792.79,0.0,0.0,0.0,0.0,247328346.54000002,0.0,0.0,5246907.59,0.0,0.0,190569197.18,0.0,0.0,0.0,0.0,44780271.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,471364571.73,14567242.98,8272.87,0.0,0.0,0.0,0.0,0.0,0.0,44654.87,4902.65,373760.11,0.0,0.0,4672395.45,0.0,0.0
Renewable Electricity,0.0,433027.55,0.0,45195388.26,727483469.46,78501078.23,212561233.52,2556467.99,2010157.48,0.0,7045450.15,11816.81,505733546.25,67187.47,3298084.76,1901400.0,0.0,84650401.82000001,18879255.57,902144053.46,232695185.84,315225811.77,263789206.29999998,184181573.18,51659265.32,0.0,307843225.89,14186143.209999999,609679.95,8793053.89,16106537.049999999,1594915856.9,181777802.63,0.0,484517.44,239144579.63000003,901214111.42,0.0,21312353.59,12463831.93,338229.03,35718806.28,0.0,0.0,0.0,21326789.07,344015535.19,0.0,80000.0,283185.84,0.0,110126306.12,831792262.78,456554.38,1189299.18,415841.58,0.0,0.0,0.0,3362199.0900000003,1255903.46,0.0,144311264.78,0.0,0.0,216854356.88,2838571.5100000002,0.0,0.0,0.0,124195192.31,0.0,3404126.53,281539.64,0.0,626388.5,2000.0,0.0,5119359.55,13822790.23,0.0,292188711.45,0.0,344803459.52,17612141.790000003,991202737.12,0.0,0.0,11939425.16,119285822.7,0.0,21940402143.5,255292238.57000002,1078521.87,16634900.569999998,558551547.14,0.0,0.0,3086230.82,770234429.21,47613534.59,1235646.01,15755167.940000001,26275000.0,26777353.3,112050005.0,0.0
Research & Consulting Services,156458253.07,3700777.83,0.0,23060.5,139699103.4,48087349.7,577330262.62,435653.4,11476452.030000001,49615085.87,236089982.66,716589.29,5523296.34,57960.0,389787.37,964279.8,0.0,0.0,18428037.0,462818106.07,1098123050.03,0.0,1119857016.87,2246025.08,16387559.459999999,10295881.969999999,12735.85,0.0,132328866.49,41890077.730000004,2822809.63,302002931.21000004,4872595.279999999,0.0,1509433.96,322471.7,482993341.65000004,0.0,35853812.09,4782960.13,954424.78,766984.0,0.0,0.0,0.0,312375.94,10353.03,0.0,634229.08,0.0,0.0,71875.09,143520677.41,621960.5700000001,2995969.92,19901991.91,0.0,0.0,157479495.25,40731751.330000006,42708297.81,0.0,185888807.45999998,3174311.0,0.0,677084459.51,3653338.93,0.0,0.0,172896.81,62664185.650000006,0.0,19745124.77,0.0,0.0,2305384.25,6603.77,0.0,0.0,0.0,0.0,20352416.0,5768975.4,14138363.25,607309115.4399999,0.0,7462000.0,0.0,15692974.63,471.7,18752578.8,171983733.10000002,1891147830.97,161671.52,0.0,1549139184.88,1700000.0,0.0,0.0,529890405.02,23203087.73,108632497.82000001,0.0,30985977.31,124828075.62,640913.42,0.0
Restaurants,182502.28,0.0,0.0,3898869.19,2761916.0,0.0,0.0,0.0,24904.0,297372.0,1181411.36,0.0,0.0,0.0,0.0,908320.39,0.0,0.0,0.0,4714123.9399999995,0.0,0.0,3114251.3000000003,0.0,0.0,1209577.32,0.0,566547.6100000001,2768130.0,952093.61,835125.76,315.0,0.0,0.0,17834996.49,2273959.77,3561168.3,0.0,0.0,3254284.28,58099946.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39667.46,660989.4299999999,0.0,0.0,856293.9,0.0,0.0,0.0,13062634.89,10347769.31,0.0,0.0,0.0,0.0,833949.3200000001,0.0,0.0,0.0,0.0,20789030.17,0.0,0.0,0.0,0.0,5818.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,660522.12,0.0,0.0,162257.75,1549500.0,5670356.37,0.0,0.0,92203.53,3064402.96,5676497.44,0.0,3314815.4199999995,60104.0,0.0,0.0,1785906.86,281341.32,16986.0,113919.06,16326.0,755323.0,932502.28,0.0
Security & Alarm Services,0.0,0.0,0.0,0.0,173206.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142192.1,0.0,0.0,0.0,0.0,0.0,4229.4,0.0,0.0,0.0,87417798.00999999,0.0,0.0,0.0,0.0,0.0,0.0,58591.5,0.0,0.0,0.0,0.0,0.0,1978302.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,435849.06,267358130.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4335253.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,679911.5,0.0,0.0,0.0,0.0,0.0,0.0,545732.0,382053.37,0.0,527864.22,461814.67,0.0,0.0,0.0,0.0,487937.03,0.0,0.0,0.0,0.0,0.0,0.0
Semiconductors,13535771.05,15236184.38,0.0,75186318.48,146020785.47,27265889.119999997,309805259.96,285253.54,61907835.19,971770797.73,1022955965.77,25105246.990000002,5074618.0,0.0,151102191.81,4103363.08,0.0,10244167.139999999,2388208.71,921725208.78,111204057.82000001,450000.0,388270023.41,1041081117.3299999,1066263914.95,49205339.37,4424420.73,15860320.379999999,18978853.68,13663484.870000001,192299353.91,1023766004.45,5656495.76,19362613.18,0.0,101804522.67,2837759454.77,280505306.92,316493437.28000003,296079992.02,68707674.42,23519191.040000003,0.0,0.0,0.0,47198258.02,308521695.38,0.0,10847960.36,0.0,62629939.83,357538712.74,1092916570.34,202112326.3,45987958.779999994,1829857.7,27027841.85,0.0,49539.84,5045010.3100000005,1050074900.9499999,0.0,103026539.48,2670861.67,699115.04,1322880679.81,48283712.81,0.0,0.0,12975248.84,74728071.76,0.0,13756429.59,1916377.93,17113173.0,4249944.68,6235432.73,0.0,0.0,71415.09,0.0,0.0,1592001.7199999997,370971295.99,54583440.550000004,89051789.03,1181357.94,0.0,93688924.05,600400.0,188679.25,242913811.36,413872018.78000003,0.0,0.0,9337538791.45,0.0,0.0,0.0,722922360.89,457862999.09,361316388.32,74963294.72,27341846.0,10471717.860000001,15129.08,0.0
Soft Drinks & Non-alcoholic Beverages,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1186863.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,145123579.85,0.0,0.0,0.0,3510777.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56036.81,0.0,0.0,0.0,91565.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54251.33,0.0,11038982.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,364651.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,346143.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Specialized Consumer Services,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3868474.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4712022.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Specialty Chemicals,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1882443.21,0.0,0.0,0.0,0.0,0.0,2971215.87,0.0,0.0,0.0,0.0,2334758.79,0.0,0.0,707978.0,0.0,146870.97999999998,0.0,0.0,0.0,33145325.36,0.0,21779614.330000002,21160.0,0.0,0.0,0.0,0.0,1682300.89,3773.58,0.0,0.0,707810.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26548.67,0.0,0.0,0.0,2300884.96,98443.19,0.0,22570.0,0.0,0.0,0.0,863168.0,0.0,0.0,609734.52,0.0,0.0,8957682.31,0.0,0.0,0.0,0.0,1016115.47,0.0,1575869.51,0.0,0.0,470187.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,659696.52,0.0,0.0,17665000.0,0.0,593099.12,0.0,43869.03,78787171.84,0.0,0.0,0.0,426561.48000000004,0.0,0.0,573021392.3199999,10849066.379999999,17058513.3,0.0,0.0,4954585.0,1051.33,0.0,0.0
Steel,80449197.22,5888382.51,0.0,1467250.26,58729502.59,94684377.86,81670906.32,37277.619999999995,30836769.22,54235656.27,498952975.26,0.0,32018922.950000003,0.0,23468903.470000003,37400.0,0.0,1368930160.1399999,0.0,579688806.27,663582996.6700001,1939020.27,1278012360.3700001,67438272.98,76234994.60000001,17312619.62,196792.45,1001699910.26,128576577.37,713140.9099999999,855347896.36,6104450882.28,58778000.0,21727731.84,3896024.88,7054883.23,2475164512.95,1597693.0,1427661.05,27347957.43,20946421.54,3893300.0,0.0,0.0,0.0,9433.96,185953093.14,0.0,0.0,0.0,677205287.45,143209381.85,444970815.6,0.0,95195.78,1494625.51,0.0,0.0,0.0,0.0,35312362.08,0.0,223144.2,0.0,0.0,2621794160.09,170569080.88,0.0,12671009.16,379653.14,580045917.0699999,0.0,14031237.47,0.0,15052145.16,43821.37,374132.74,0.0,0.0,0.0,0.0,0.0,939933.26,365953216.95,71648767.06,13496075.889999999,0.0,0.0,875629324.48,1507280.79,166966.22999999998,644806465.04,1656969179.53,192000.0,9436164.8,1513516165.6599998,0.0,0.0,132846183.04,60770178417.11,214326613.48999998,5037.74,5096272.78,4725434.449999999,6420693120.83,36567.03999999999,0.0
Technology Distributors,13565442.39,34300.0,0.0,0.0,49336229.11,0.0,28451.72,0.0,379813.45999999996,245932193.01999998,3906259.23,1309436.92,3313227.28,0.0,20990129.74,11326143.870000001,0.0,0.0,179518.9,125414561.01,37250406.4,161225910.48,26661022.17,53018675.49,26466036.94,27399497.52,0.0,7246595.18,0.0,158292216.36999997,15482728.33,457028203.03,1527694.88,3717350.67,0.0,0.0,231985277.09,6751189.0,409333102.90999997,5896193.63,3854.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2775218.77,454260532.59,7737570.75,1920452.6,6932473.300000001,0.0,0.0,0.0,2072586.86,62693601.4,0.0,1100389.38,4563737.17,0.0,254591709.26,13685884.93,0.0,0.0,1865647.85,88255029.03,0.0,4060800.0,0.0,200848.49,472130.5,7177307.51,0.0,0.0,0.0,0.0,0.0,602554.52,21311633.23,1297282.29,0.0,1215539.91,0.0,2804711.11,5202126.61,6172107.91,1244193737.43,56099945.4,58981.12,0.0,766214384.25,0.0,0.0,16538427.65,7354366.050000001,1795710252.33,88626212.36,760549.4500000001,130217820.18,11404198.26,266895.0,0.0
"Technology Hardware, Storage & Peripherals",0.0,0.0,0.0,0.0,3224000.0,2634587.69,0.0,0.0,0.0,31139582.78,77135.85,0.0,0.0,0.0,745300.0,12781.57,0.0,0.0,0.0,287197663.74,106596443.22,0.0,3858304.75,17047071.63,15569994.33,0.0,50384179.94,0.0,19368.58,0.0,712398.9299999999,4536504.2,5235089.65,0.0,0.0,0.0,34678394.74,48230.09,29917028.02,924609.53,0.0,0.0,0.0,0.0,0.0,34089.37,0.0,0.0,0.0,0.0,0.0,3908868.08,154641881.08,91039329.91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31557919.55,62663684.370000005,0.0,0.0,0.0,295242.07,0.0,5112999.29,0.0,420.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,242601.26,6447913.47,0.0,12197368.32,0.0,144917.73,1266128.69,0.0,47568608.230000004,11044751.35,0.0,0.0,75674755.10000001,0.0,0.0,0.0,10505437.36,11258708.69,294238144.21999997,47169.81,0.0,2601308.82,0.0,0.0
Textiles,0.0,0.0,0.0,1086226.5,0.0,0.0,152812.39,3168716.82,3943918.7699999996,0.0,24581247.07,0.0,0.0,0.0,712977.17,0.0,0.0,0.0,8099700.0,569315226.94,15354415.06,0.0,246947.16,0.0,0.0,0.0,325274.37,0.0,7717924.49,0.0,28996427.43,19546918.14,652016.33,951854.82,560238.1,0.0,116073880.22,0.0,34003.97,867677.28,488881.15,0.0,0.0,0.0,0.0,9121425.77,0.0,0.0,0.0,0.0,0.0,1300.0,126428.51000000001,59203271.66,0.0,0.0,0.0,0.0,0.0,7219752.61,1306383.2,0.0,6002.65,0.0,0.0,370152017.27000004,45200.0,0.0,0.0,0.0,40922891.66,0.0,0.0,0.0,3139.0,12254.72,0.0,0.0,0.0,0.0,0.0,0.0,97453.04,108423.98000000001,1084952.69,146923284.34,0.0,0.0,44622734.57,0.0,0.0,180979577.5,430516.7,0.0,0.0,43538617.35,0.0,0.0,584030.58,57322077.05,0.0,0.0,3416683038.59,322100.0,12098168.24,1886.79,0.0
Tires & Rubber,0.0,227765.19999999998,0.0,0.0,0.0,316791.47,0.0,32969.81,13273.45,368713299.6,761038651.82,0.0,0.0,0.0,599833.09,0.0,0.0,0.0,1496560.67,10374114.7,15519500.92,0.0,92802594.39,1890605.4,0.0,0.0,0.0,0.0,0.0,0.0,160110255.5,2506836.24,0.0,0.0,381944.03,0.0,21063.67,0.0,121800583.01,0.0,567263566.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1410045.24,51497628.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1343300.0,0.0,0.0,0.0,0.0,23916698.380000003,0.0,0.0,0.0,0.0,861730.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,682001.24,28642.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,696100.98,0.0,0.0,2783422.66,0.0,0.0,1658228.04,2057517.84,1728219.27,0.0,42196409.94,737775063.32,629813524.61,0.0,0.0
Trading Companies & Distributors,1105292.89,196530.97,0.0,2831834.25,187138897.35999998,117525.69,0.0,26616.81,193294757.1,26409599.639999997,5703374.49,0.0,0.0,0.0,4070333.1,0.0,0.0,293666.61,6317500.0,651797130.95,84381253.37,1707253.56,773187933.48,13995165.5,420811213.23,0.0,0.0,139408741.15,0.0,21537441.55,18597089.12,413504621.84,534897.69,30322141.7,0.0,19037.37,1626363743.8000002,117829.51,31545623.28,52425334.74,11208416.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29722159.55,646597.9199999999,38374666.980000004,39546211.93,0.0,6871648.760000001,0.0,0.0,0.0,17944506.130000003,4731765.38,429770.25,0.0,167881791.45000002,0.0,0.0,591590089.9699999,0.0,0.0,0.0,0.0,208208247.26,673.59,1653241.51,3069209.04,71823.82,6164.0,892831.8500000001,0.0,0.0,0.0,81713.39,0.0,3317785.32,218014098.20999998,1263598.44,2417720.55,0.0,0.0,17174293.52,1645941.83,0.0,997639887.93,106788375.69,10619.47,0.0,21582459.11,0.0,0.0,0.0,895803313.21,865675.8400000001,0.0,78133419.35,16926119.62,1799100818.69,7680087.94,0.0
Water Utilities,19329448.72,243396.23,0.0,205005.55,5381483.0,0.0,0.0,0.0,15204.63,0.0,0.0,0.0,17538706.22,0.0,30891300.0,0.0,0.0,19145539.25,0.0,63075558.81,0.0,0.0,57369203.41,0.0,940718.09,0.0,0.0,0.0,0.0,0.0,511526.6,15271262.55,11923747.54,0.0,0.0,3714432.02,21664965.330000002,0.0,43928.64,149782127.62,0.0,0.0,0.0,0.0,0.0,10424619.5,20821700.0,0.0,0.0,0.0,0.0,102921653.95,1872363.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12845525.18,954934.02,0.0,0.0,0.0,23023635.34,0.0,357210.3,0.0,0.0,0.0,0.0,0.0,0.0,112891.25,0.0,0.0,0.0,96897788.0,0.0,0.0,0.0,0.0,644433.95,0.0,0.0,319331303.39000005,0.0,0.0,0.0,11644549.47,0.0,0.0,0.0,6747590.57,0.0,0.0,214839.63999999998,0.0,591717.9299999999,593345452.87,0.0
Wireless Telecommunication Services,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,129488207.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
