Supplier_Industry,Advertising,Aerospace & Defense,Agricultural & Farm Machinery,Agricultural Products & Services,Air Freight & Logistics,Airport Services,Aluminum,Apparel Retail,"Apparel, Accessories & Luxury Goods",Automobile Manufacturers,Automotive Parts & Equipment,Automotive Retail,Biotechnology,Brewers,Building Products,Cable & Satellite,Casinos & Gaming,Coal & Consumable Fuels,Commercial Printing,Commodity Chemicals,Communications Equipment,Computer & Electronics Retail,Construction & Engineering,Construction Machinery & Heavy Transportation Equipment,Construction Materials,Consumer Electronics,Consumer Staples Merchandise Retail,Copper,Distillers & Vintners,Distributors,Diversified Chemicals,Diversified Metals & Mining,Diversified Support Services,Drug Retail,Education Services,Electric Utilities,Electrical Components & Equipment,Electronic Components,Electronic Equipment & Instruments,Environmental & Facilities Services,Fertilizers & Agricultural Chemicals,Food Distributors,Food Retail,Footwear,Forest Products,Gas Utilities,Gold,Health Care Distributors,Health Care Equipment,Health Care Facilities,Health Care Services,Health Care Supplies,Health Care Technology,Heavy Electrical Equipment,Highways & Railtracks,Home Furnishings,Home Improvement Retail,Homebuilding,Homefurnishing Retail,"Hotels, Resorts & Cruise Lines",Household Appliances,Household Products,Housewares & Specialties,Human Resource & Employment Services,Industrial Gases,Industrial Machinery & Supplies & Components,Integrated Telecommunication Services,Internet Services & Infrastructure,Leisure Facilities,Leisure Products,Life Sciences Tools & Services,Marine Ports & Services,Marine Transportation,"Metal, Glass & Plastic Containers",Motorcycle Manufacturers,Movies & Entertainment,Office Services & Supplies,Oil & Gas Drilling,Oil & Gas Equipment & Services,Oil & Gas Exploration & Production,Oil & Gas Refining & Marketing,Oil & Gas Storage & Transportation,Other Specialty Retail,Packaged Foods & Meats,Paper & Plastic Packaging Products & Materials,Paper Products,Passenger Airlines,Personal Care Products,Pharmaceuticals,Publishing,Rail Transportation,Renewable Electricity,Research & Consulting Services,Restaurants,Security & Alarm Services,Semiconductors,Soft Drinks & Non-alcoholic Beverages,Specialized Consumer Services,Specialty Chemicals,Steel,Technology Distributors,"Technology Hardware, Storage & Peripherals",Textiles,Tires & Rubber,Trading Companies & Distributors,Water Utilities,Wireless Telecommunication Services
Marine Ports & Services,0.0,0.0,0.0,0.0,201325357.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,162945.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8162200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60340.91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48405471.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8263683.58,3618490.0700000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,925314.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Marine Transportation,0.0,0.0,0.0,0.0,303827876.28999996,0.0,0.0,0.0,0.0,1010866.54,43024.33,304045.8,0.0,0.0,0.0,0.0,0.0,0.0,65820.36,39274058.620000005,790390522.99,0.0,0.0,382998948.99,0.0,0.0,0.0,0.0,9419282.45,0.0,106280993.14,42065043.25,214466890.02,0.0,0.0,0.0,9493803.379999999,0.0,0.0,1297563.32,0.0,0.0,0.0,179115.66,0.0,0.0,6339754.62,0.0,0.0,0.0,0.0,1474360888.11,354274044.28999996,349209096.92,0.0,327390804.82,0.0,0.0,0.0,467921011.14,0.0,0.0,0.0,0.0,0.0,222920615.61999997,0.0,0.0,0.0,0.0,0.0,0.0,4013076657.7799997,0.0,0.0,408836.27,0.0,0.0,0.0,0.0,332813262.99,0.0,0.0,12526992.77,303907173.19,142981.27,1423584.9,0.0,444537.47,0.0,0.0,245673757.33,0.0,0.0,0.0,73905226.67999999,0.0,0.0,0.0,0.0,128626677.11,0.0,357130614.19,0.0,7306540.94,0.0,0.0
"Metal, Glass & Plastic Containers",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,175164518.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92035.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,352065309.32,289121756.28999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40223654.660000004,0.0,0.0,65415.93,83570695.03,0.0,0.0,0.0,339588301.82,0.0,0.0,0.0,0.0,20718270.29,0.0,0.0,0.0,0.0,1736896.26,0.0,0.0,88480683.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60226.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62233405.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Motorcycle Manufacturers,0.0,1498900.0,54161034.68,0.0,0.0,0.0,0.0,0.0,0.0,76266005.26,326228.24,93368.56,0.0,0.0,0.0,0.0,0.0,0.0,16344481.97,42886742.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50175247.88,0.0,0.0,0.0,0.0,0.0,0.0,18735973.31,0.0,777900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,616091.01,3584.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25726386.32,0.0,0.0,1639652.55,0.0,2668467.74,0.0,0.0,0.0,2112344750.3899999,0.0,0.0,0.0,643313.97,0.0,0.0,0.0,0.0,691700.0,0.0,3396.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95293998.49,0.0,0.0,0.0,392254195.51,0.0,0.0,87277.01,0.0,13885751.03,0.0,0.0
Movies & Entertainment,1449208016.4099998,0.0,0.0,0.0,0.0,0.0,6468077.38,0.0,1044.16,0.0,0.0,0.0,1711654.91,0.0,0.0,84686800.07,0.0,0.0,0.0,0.0,0.0,0.0,8690.26,0.0,7722087.5,0.0,0.0,0.0,0.0,3158718.6,1891411.97,0.0,0.0,0.0,0.0,0.0,13796626.94,0.0,2265886.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,396552267.02,23340500.0,0.0,0.0,0.0,0.0,0.0,377818018.32,0.0,0.0,0.0,0.0,0.0,0.0,9528301.82,0.0,1387173.5899999999,0.0,748208.33,0.0,4104680.92,0.0,0.0,857725801.8100001,0.0,0.0,0.0,0.0,0.0,0.0,34413994.06,101907.06,0.0,0.0,0.0,0.0,505947.63,2461687.56,0.0,24255746.41,20731538.64,0.0,0.0,52526573.69,0.0,0.0,0.0,27956120.41,41442887.17,0.0,86467.99,0.0,3936673.8499999996,0.0,0.0
Office Services & Supplies,0.0,0.0,0.0,0.0,843277.15,0.0,0.0,23924059.84,0.0,12341.15,1375140.76,0.0,0.0,0.0,6288242.93,0.0,0.0,0.0,0.0,7396200.0,75794950.1,0.0,10850866.66,0.0,35715567.32,27390293.29,0.0,752752.21,0.0,1379646.02,36234134.129999995,42075051.65,235849.06,0.0,0.0,0.0,129405944.83000001,0.0,14578999.06,13515491.139999999,0.0,0.0,0.0,0.0,0.0,0.0,2862.6,0.0,58527400.0,0.0,36000000.0,7294865.75,180124534.27,0.0,0.0,9119464.82,7318584.08,0.0,0.0,2300884.95,0.0,0.0,0.0,0.0,0.0,10450933.84,0.0,0.0,0.0,0.0,108973677.07999998,0.0,0.0,5321302.6,0.0,0.0,22003385.61,0.0,3170679.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55754522.62,14291984.72,0.0,0.0,249158512.12,0.0,0.0,0.0,0.0,33854040.86,0.0,0.0,0.0,99929.21,0.0,0.0
Oil & Gas Drilling,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47156392.78,0.0,0.0,0.0,0.0,0.0,0.0,1236767.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,441520.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13882694.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,116360870.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4874590.73,0.0
Oil & Gas Equipment & Services,0.0,0.0,1105829.24,0.0,0.0,0.0,0.0,3449115.03,494336.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4708891.25,46220938.6,0.0,72615937.87,0.0,771380.96,0.0,0.0,85828.38,0.0,0.0,646080100.0,3298425.3,0.0,0.0,0.0,0.0,1212337.58,0.0,0.0,862641.51,841395214.65,0.0,0.0,0.0,0.0,378604865.08,0.0,0.0,0.0,0.0,0.0,0.0,39696756.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,140988439.6,0.0,0.0,0.0,0.0,8095648.79,0.0,0.0,0.0,0.0,0.0,0.0,19956824.73,295860381.76,132183504.32,135555344.19,0.0,0.0,2300.0,5427744.81,0.0,0.0,0.0,1650485.44,0.0,0.0,0.0,0.0,0.0,0.0,9234523.26,0.0,0.0,0.0,47169.81,0.0,0.0,50513.27,0.0,0.0,15686548.67,0.0
Oil & Gas Exploration & Production,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,495362643.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48877228.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38927774.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78158807.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Oil & Gas Refining & Marketing,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,104601247.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,224979234.1,0.0,0.0,0.0,0.0,0.0,275500.0,0.0,322626232.22,172127125.45999998,0.0,0.0,0.0,0.0,0.0,218574879.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60096302.11,0.0,0.0,0.0,0.0,280743551.0,0.0,0.0,0.0,0.0,0.0,499423856.4,0.0,0.0,0.0,0.0,42821322.970000006,0.0,457732904.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12116490.16,0.0,0.0,56803106.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,240645786.38,305613732.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,156144436.35,0.0,0.0,0.0,0.0
Oil & Gas Storage & Transportation,0.0,0.0,0.0,0.0,0.0,4375533.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,945633119.6899999,0.0,0.0,35870000.0,0.0,118024885.39000002,0.0,0.0,0.0,0.0,21991779.99,0.0,33695246.9,0.0,0.0,353938.71,1091827243.6,544352.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70884.46,0.0,463226.05,0.0,37159852.94,82630463.89999999,0.0,0.0,0.0,0.0,175312914.16,17331760.81,0.0,0.0,0.0,0.0,0.0,18645764.16,0.0,0.0,0.0,3283083962.88,0.0,353682.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1525387858.28,878489243.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,568933800.0,0.0,309959631.14,338799421.8,0.0
Other Specialty Retail,0.0,354758.84,0.0,411882.1,0.0,10809.17,0.0,0.0,127718.48,0.0,0.0,0.0,0.0,0.0,0.0,10300058.41,0.0,0.0,89198263.63,26972608.340000004,3647.79,0.0,0.0,72572448.65,0.0,0.0,241637826.05999997,0.0,0.0,153337.75,0.0,353375.0,25861.58,0.0,0.0,0.0,6674645.2700000005,7771678.5,2344223.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14910873.06,0.0,28181402.26,0.0,0.0,1661.39,0.0,0.0,0.0,52973021.26,0.0,0.0,5262526.04,0.0,0.0,291532.63,2996972.56,0.0,0.0,184115000.0,2874576.31,0.0,1290476.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10989378.84,0.0,215927853.66,21172573.330000002,0.0,0.0,0.0,0.0,48700.0,0.0,0.0,0.0,19748906.42,0.0,0.0,3381093.3899999997,0.0,0.0,0.0,3007654.0,18090162.360000003,0.0,4416547.04,0.0,2651592.93,0.0,0.0
Packaged Foods & Meats,1654517.7,100949582.32999998,0.0,1697873566.78,1600.0,710230.02,6307116.970000001,66218081.57,145067466.49,62366047.72,797750149.4300001,0.0,39195274.15,0.0,22095857.86,67497.66,0.0,0.0,12352632.4,789684267.5699999,62265085.230000004,0.0,495544851.68,357666155.13,723103206.86,119073821.49,320417262.48,2051312104.16,210412721.9,267549810.45,1208325169.3,192361195.89,218091600.39000002,112137178.0,0.0,110318297.94,2080037614.95,33591368.63,373039522.47,25594003.4,824409085.29,151563082.02,3009081.9,0.0,37849839.83,8892253.67,105062702.75,0.0,0.0,0.0,7933440.2700000005,34900600.43,372809134.41,565904235.56,0.0,108736547.36,0.0,0.0,0.0,145339223.89,12674439.86,0.0,18220195.43,0.0,104545506.47,760212539.41,2337319.7800000003,0.0,3691140.99,72844559.82,596711523.78,0.0,5471395.12,19230152.86,70711909.75,28299778.59,3623000.0,0.0,0.0,0.0,131584499.21000001,2186718.49,13475211.719999999,7928446426.62,3526720.9699999997,181429.12,331346071.03,792798.19,320585947.94,297232002.03999996,612.39,902132091.77,626566299.05,34024009.77,0.0,1838573620.59,65082.98,0.0,47019554.08,3469790596.0099998,577876720.95,5219080.85,270007469.17,49500.0,598841666.55,320500.0,0.0
Paper & Plastic Packaging Products & Materials,462274.42,415338687.97999996,0.0,1761013.67,7534948.47,0.0,24358675.84,0.0,6280341.74,1151992919.24,342935537.51,861379.56,474030.28,40551000.0,15509319.14,0.0,0.0,0.0,263147.0,76840271.41,1102259.71,0.0,81826239.0,11253671.59,48927063.65,51953714.03,0.0,1433.96,270406978.88,69554756.25999999,19910368.01,107695103.75,318669.42000000004,11698468.19,0.0,469720.0,1138250478.92,603400629.64,13709903.08,84157.55,129703119.43,18214.04,0.0,21517443.98,0.0,0.0,70910700.0,0.0,366972.48,0.0,32102972.62,640281228.81,497610017.65999997,0.0,0.0,9286246.209999999,0.0,0.0,0.0,82246546.93,99839028.58999999,0.0,15619.81,0.0,0.0,563745749.65,390172350.64,0.0,0.0,603042.34,491236900.95,0.0,0.0,0.0,102289896.79,0.0,0.0,0.0,943396.23,0.0,372098398.46,798276.91,398807.24,625998615.5899999,27169255.650000002,15373214.66,1925100.0,172030382.93,14299827.35,24076014.36,2438180.6500000004,468846064.11,175713267.69,144301.88,2847047.83,178337366.16,0.0,0.0,850000.0,451567925.09,42244115.03,6336397.07,8908909.680000002,6390302.55,77099417.6,20811.32,0.0
Paper Products,19960553.729999997,82031.01,0.0,0.0,205768.14,0.0,0.0,8301.89,59312939.53,39481703.69,167456372.69,0.0,21006960.45,0.0,134819.0,0.0,0.0,141347.40999999997,0.0,36505135.99,41611.65,0.0,1023193.0,319.63,121986187.18,739469.04,0.0,0.0,8104585.84,131228.1,498609467.71999997,9368494.01,618370.03,0.0,11802340.0,0.0,111845427.33,72863385.44,18273103.52,696125.1,0.0,0.0,0.0,0.0,0.0,0.0,91044.53,0.0,0.0,0.0,0.0,104194027.02,616696964.1600001,0.0,0.0,3134.8,0.0,14147379.14,0.0,23143544.48,268541.85,63591275.64,175919210.71,0.0,1064250.85,292085444.47,706526.62,0.0,0.0,240524.11,312376327.68,0.0,0.0,0.0,9420997.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,169677083.84,73540068.8,2698755326.52,0.0,0.0,779448.1900000001,0.0,0.0,99762629.9,102572844.19,0.0,0.0,196057697.51999998,0.0,0.0,0.0,0.0,29929.88,0.0,944604879.0,403800.0,118400588.9,1785762.36,0.0
Passenger Airlines,15153800.0,401200.0,0.0,37734532.43,117191.79,0.0,0.0,0.0,0.0,0.0,5264228.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,274400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58000.0,816000.0,0.0,0.0,0.0,0.0,0.0,28974048.15,0.0,0.0,0.0,0.0,0.0,80933000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49561200.0,560950.0,0.0,0.0,0.0,0.0,0.0,502149475.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,195041145.95999998,0.0,203050.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1033735.72,0.0,0.0,2561366763.82,0.0,0.0,0.0,0.0,0.0,0.0,365640.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,438500.0,0.0,0.0,0.0,0.0,0.0
Personal Care Products,200564394.07000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3876.1,0.0,0.0,0.0,109418.20000000001,66299639.85,4460.18,4535705.04,0.0,0.0,0.0,38642121.55,0.0,0.0,4629662.49,0.0,0.0,0.0,0.0,0.0,0.0,968081.48,0.0,22002.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40152.2,0.0,0.0,0.0,0.0,21880093.86,0.0,0.0,0.0,0.0,682801.7999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,132148.96,15089253.11,0.0,0.0,106546287.69,1297900.0,0.0,0.0,0.0,6391121.44,0.0,0.0,2593616.31,0.0,0.0,0.0,199929.2,765913.26,0.0,0.0,0.0,34293.18,0.0,0.0
Pharmaceuticals,416161.70999999996,1080.0,0.0,2429982.92,11228.99,0.0,7648.28,958200191.91,60419400.870000005,15378534.76,7730797.56,492759.22,42291936.269999996,0.0,0.0,0.0,0.0,0.0,0.0,36520767.44,1082842630.56,0.0,26257307.249999996,1013449708.1199999,82053612.89,754700.0,0.0,3807504.83,1626939.3900000001,136729665.57999998,7168189.96,9347093.16,0.0,484715738.79,0.0,0.0,623297561.64,9182217.770000001,5769015.21,986604.43,159156849.89,200188.67,0.0,0.0,0.0,56603.77,5791686.98,0.0,494978.86,0.0,31593883.92,73851759.52,184769557.41,605637097.91,0.0,0.0,298401.0,0.0,0.0,29839159.3,206307.7,0.0,199.11,0.0,0.0,270608264.71999997,54368.94,0.0,0.0,0.0,3272460797.23,0.0,1002.84,0.0,0.0,958.0,0.0,0.0,0.0,0.0,0.0,0.0,1983962.26,867934650.53,30239997.21,86581.98999999999,7000.0,5813096.93,1902433189.76,167715.47,13020.49,21433278.439999998,679577666.61,2350347.77,1069293.34,757436221.8100001,0.0,0.0,375400.0,7683087.140000001,9053157.930000002,0.0,177898960.32000002,53316900.0,21705122.200000003,16413.19,0.0
Publishing,19872.190000000002,25174.45,0.0,0.0,0.0,0.0,161348.65,0.0,424200.69,508059.14999999997,8323187.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,287563203.15,49492383.129999995,18322466.009999998,24527050.22,78725.56,0.0,0.0,0.0,516042.69,0.0,9714.0,96273.58,55622683.25,16000.0,43471.7,194015998.78,70087536.33,411.0,182432826.99,0.0,18867.92,185626.34,0.0,0.0,0.0,0.0,0.0,0.0,16015687.950000001,0.0,0.0,0.0,42864349.78,539149.02,118738339.61,57771.74,3375.45,0.0,218640.0,0.0,0.0,58334.35,154783930.25,0.0,465951.59,1886.79,0.0,44485721.06,17759785.25,0.0,0.0,2846.02,5129204.91,0.0,0.0,0.0,489529.8,8343.49,0.0,0.0,0.0,0.0,0.0,0.0,11834909.45,1201205440.92,135207943.97000003,10000.0,889619.83,0.0,0.0,3568326532.98,986.38,36303636.019999996,2615533.74,0.0,0.0,1834044.64,0.0,0.0,0.0,536716950.03999996,0.0,4997109.07,640512.7400000001,0.0,193937.19,0.0,0.0
Rail Transportation,0.0,0.0,0.0,0.0,40590535.21,0.0,0.0,0.0,0.0,0.0,29920165.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,296072637.9,0.0,441720.0,0.0,125341185.32000001,12579768.84,0.0,0.0,0.0,0.0,2284892.54,0.0,0.0,50388.0,0.0,0.0,0.0,0.0,60376715.370000005,0.0,196777121.77,138498393.91,0.0,0.0,0.0,0.0,0.0,179425600.0,0.0,0.0,0.0,0.0,0.0,0.0,22120587.89,0.0,1312347.8,0.0,0.0,0.0,0.0,414549961.58000004,0.0,0.0,0.0,0.0,0.0,177361.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,768024439.8299999,45172409.92,1571805.69,0.0,0.0,348568580.95,0.0,0.0,0.0,51917604.96,0.0,0.0,0.0,0.0,0.0,31164.0,0.0
Renewable Electricity,31574537.39,77411172.22,61735003.43,921141436.12,432471934.22,8897658.42,84254461.67,11604093.37,8081741.65,176692094.30999997,84773092.45,0.0,41866234.31,0.0,45714843.230000004,1533018.83,0.0,96965305.66,22017611.63,2224255064.23,225592329.38,50853698.489999995,1381309375.03,468223949.02,194864706.57999998,9895201.01,525754592.9,145283.02,848424.1,143348720.14,171765869.39,3169029295.06,284419307.26,0.0,0.0,568300790.22,1699349687.7,11476600.0,176819789.93,645380370.18,426677069.41999996,4902624.51,0.0,0.0,0.0,91757883.53,1523500.0,0.0,0.0,0.0,15252158.09,69995013.61,736873733.59,47620217.9,0.0,22903167.5,0.0,0.0,0.0,2838753.0600000005,21706346.39,0.0,56104663.019999996,0.0,105881800.49000001,1441401863.45,974426370.43,0.0,0.0,0.0,1313784398.74,0.0,59761438.62,13427008.44,0.0,47401388.71,24710780.54,0.0,8605565.87,0.0,31526530.62,703475540.02,0.0,819586609.19,30270733.26,445532837.2,0.0,14056583.24,154853753.83,175976467.12,0.0,12156183693.9,624423066.14,2178333.31,0.0,1130729164.72,0.0,0.0,7637535.02,2782298909.02,203608010.47,30320737.99,15876435.299999999,3089500.0,324621.17,456800520.25,0.0
Research & Consulting Services,45610165.739999995,10226524.48,28684776.06,19460000.0,81524444.7,0.0,699015295.06,28911165.630000003,25821955.12,86258491.84,1328120457.52,20493315.93,30054282.700000003,109657.64,9838626.42,674225.43,0.0,0.0,350191697.3,782182759.92,356085286.76,0.0,209752426.42000002,22830402.89,121920643.97999999,0.0,469.81,0.0,245604325.96,9275587.59,493290353.56,80594174.92,23777773.46,0.0,12016728.91,19467587.14,666867159.56,2858715.6,139944025.25,472209555.56,251624722.52,249056.6,0.0,0.0,0.0,1186610.4,0.0,0.0,71107173.62,0.0,1122007.28,20598684.63,782521715.58,2122864.27,139634646.26,2973451.33,0.0,0.0,98441663.52,47683828.940000005,61488144.87,0.0,76507821.42,0.0,2427748.18,2471431019.84,393851131.13,0.0,28790.07,64643800.0,1326467954.8,0.0,22235477.73,0.0,0.0,3977266.61,7482805.92,0.0,35522123.83,0.0,0.0,81284515.66,0.0,285795474.09,159332535.75,20850986.91,0.0,326500.0,22013334.36,3578106.08,17910272.090000004,970364760.95,2474602782.81,253912.27,9654319.85,338568348.59,0.0,0.0,86870398.0,570085262.22,510966101.11,226905792.19,148199908.26,6748991.6,666285109.25,4056.6,0.0
Restaurants,585959.92,0.0,0.0,570339.0,6678193.0,0.0,0.0,0.0,4437935.57,0.0,7270991.38,0.0,0.0,0.0,0.0,3871361.64,0.0,0.0,0.0,1459776.11,0.0,0.0,835642.15,2550.0,0.0,30550429.9,0.0,0.0,2717801.0,0.0,7041357.38,0.0,0.0,50339178.41,0.0,0.0,193103599.07999998,0.0,0.0,0.0,1007090.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,620338.44,53426179.66,0.0,0.0,0.0,0.0,0.0,0.0,29906293.63,0.0,0.0,239754.79,0.0,0.0,931149.47,0.0,0.0,0.0,0.0,122340760.78999999,0.0,0.0,0.0,0.0,94161.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1009128.0,159178548.13,0.0,597142000.0,0.0,259186218.4,0.0,0.0,19776704.560000002,9921398.11,20195286.77,0.0,8571414.93,222981.0,0.0,0.0,233320.0,270352.0,162359.0,7414554.22,29953.0,650287.3300000001,1480929.92,0.0
Security & Alarm Services,0.0,0.0,0.0,0.0,155973.44,0.0,0.0,0.0,0.0,134128.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20152036.18,45992.65,0.0,100341.62,68769432.78,0.0,233237.11,0.0,0.0,20367.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25909542.32,0.0,18867.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,553771979.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,571584.9400000001,0.0,0.0,0.0,0.0,135779.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94515.61,530.97,0.0,0.0,0.0,0.0,0.0,0.0,41138.9,0.0,3232590.8,311409.27,0.0,0.0,0.0,17897774.59,46373176.75,0.0,0.0,0.0,0.0,0.0,0.0
