Supplier_Industry,Advertising,Aerospace & Defense,Agricultural & Farm Machinery,Agricultural Products & Services,Air Freight & Logistics,Airport Services,Aluminum,Apparel Retail,"Apparel, Accessories & Luxury Goods",Automobile Manufacturers,Automotive Parts & Equipment,Automotive Retail,Biotechnology,Brewers,Building Products,Cable & Satellite,Casinos & Gaming,Coal & Consumable Fuels,Commercial Printing,Commodity Chemicals,Communications Equipment,Computer & Electronics Retail,Construction & Engineering,Construction Machinery & Heavy Transportation Equipment,Construction Materials,Consumer Electronics,Consumer Staples Merchandise Retail,Copper,Distillers & Vintners,Distributors,Diversified Chemicals,Diversified Metals & Mining,Diversified Support Services,Drug Retail,Education Services,Electric Utilities,Electrical Components & Equipment,Electronic Components,Electronic Equipment & Instruments,Environmental & Facilities Services,Fertilizers & Agricultural Chemicals,Food Distributors,Food Retail,Footwear,Forest Products,Gas Utilities,Gold,Health Care Distributors,Health Care Equipment,Health Care Facilities,Health Care Services,Health Care Supplies,Health Care Technology,Heavy Electrical Equipment,Highways & Railtracks,Home Furnishings,Home Improvement Retail,Homebuilding,Homefurnishing Retail,"Hotels, Resorts & Cruise Lines",Household Appliances,Household Products,Housewares & Specialties,Human Resource & Employment Services,Industrial Gases,Industrial Machinery & Supplies & Components,Integrated Telecommunication Services,Internet Services & Infrastructure,Leisure Facilities,Leisure Products,Life Sciences Tools & Services,Marine Ports & Services,Marine Transportation,"Metal, Glass & Plastic Containers",Motorcycle Manufacturers,Movies & Entertainment,Office Services & Supplies,Oil & Gas Drilling,Oil & Gas Equipment & Services,Oil & Gas Exploration & Production,Oil & Gas Refining & Marketing,Oil & Gas Storage & Transportation,Other Specialty Retail,Packaged Foods & Meats,Paper & Plastic Packaging Products & Materials,Paper Products,Passenger Airlines,Personal Care Products,Pharmaceuticals,Publishing,Rail Transportation,Renewable Electricity,Research & Consulting Services,Restaurants,Security & Alarm Services,Semiconductors,Soft Drinks & Non-alcoholic Beverages,Specialized Consumer Services,Specialty Chemicals,Steel,Technology Distributors,"Technology Hardware, Storage & Peripherals",Textiles,Tires & Rubber,Trading Companies & Distributors,Water Utilities,Wireless Telecommunication Services
Motorcycle Manufacturers,0.0,429000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4973258.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19060060.04,0.0,0.0,980.74,0.0,0.0,0.0,0.0,0.0,0.0,32161964.71,0.0,0.0,0.0,0.0,0.0,0.0,63208089.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3827339.38,0.0,0.0,0.0,0.0,1325850.17,0.0,0.0,0.0,741317793.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59657089.2,0.0,0.0,0.0,0.0,0.0,10411763.52,0.0,489797.28,0.0,0.0,0.0,61066593.67,0.0,5309380.53,0.0,0.0,0.0,0.0,25120.63,0.0,80900.0,0.0,0.0
Movies & Entertainment,472599398.06,0.0,0.0,0.0,0.0,0.0,3029926.69,0.0,11077.79,0.0,0.0,0.0,716321.9,0.0,0.0,202935275.15,0.0,0.0,0.0,0.0,11720.69,0.0,0.0,0.0,1044931.92,0.0,0.0,0.0,0.0,593563.5800000001,13941656.790000001,627199.5,0.0,0.0,0.0,0.0,16897830.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,606946409.23,0.0,0.0,0.0,0.0,0.0,0.0,106343103.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2500.0,0.0,24392531.77,0.0,1851503.08,0.0,41003319.53,116788479.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9097.34,0.0,0.0,47381000.0,0.0,319243.0,1089614.01,0.0,35095.83,356110.02,0.0,0.0,490703.52,0.0,0.0,0.0,16779838.39,5435.84,0.0,69229.36,0.0,1931116.5,0.0,0.0
Office Services & Supplies,0.0,0.0,0.0,0.0,83946.9,29292.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14513274.34,485743.37,0.0,2156178.75,0.0,9543465.73,371307.78,0.0,0.0,0.0,2654867.26,51858.41,6548672.57,117924.53,0.0,0.0,0.0,31606756.119999997,0.0,322566.36,4424778.76,0.0,0.0,0.0,0.0,0.0,0.0,1491.5,0.0,0.0,0.0,0.0,0.0,25746853.18,0.0,0.0,4271199.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101283.19,0.0,0.0,0.0,0.0,3044542.0,0.0,0.0,0.0,0.0,0.0,5001052.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34070.8,0.0,77360.0,2314183.76,0.0,0.0,0.0,44884955.75,4558951.95,0.0,0.0,0.0,1563345.12,0.0,0.0
Oil & Gas Drilling,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,521038.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71324.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3456006.0,0.0,0.0,0.0,0.0,0.0,64440044.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Oil & Gas Equipment & Services,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,542238.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62984060.800000004,0.0,292101.45,0.0,0.0,0.0,0.0,0.0,0.0,1253722.23,0.0,0.0,0.0,0.0,2101402.77,0.0,0.0,0.0,895119341.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1528495.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20560472.93,0.0,0.0,0.0,0.0,921993.33,0.0,0.0,0.0,395.39,0.0,0.0,46081428.31,205008882.54000002,163120723.37,0.0,0.0,0.0,0.0,6189487.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3393988.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Oil & Gas Exploration & Production,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28314326.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Oil & Gas Refining & Marketing,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,954118287.92,2553.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21279734.51,0.0,0.0,0.0,0.0,0.0,564319168.54,0.0,0.0,0.0,0.0,29499.07,0.0,146340165.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56588.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,353124.92,0.0,0.0,0.0,0.0,0.0,0.0,130759.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Oil & Gas Storage & Transportation,0.0,0.0,0.0,0.0,3532161.16,2243810.51,0.0,21269474.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,505852682.11,0.0,0.0,0.0,0.0,106213173.88,0.0,0.0,0.0,0.0,70411.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51613628.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,107273136.59,0.0,0.0,0.0,0.0,0.0,4722025.96,0.0,0.0,0.0,0.0,326130517.36,0.0,0.0,0.0,0.0,6302201269.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,771077468.1600001,474115724.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,212401368.98,0.0,0.0
Other Specialty Retail,0.0,58381.68,0.0,0.0,0.0,0.0,0.0,0.0,17452.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43555900.0,17105394.91,884.96,0.0,0.0,134656.93,0.0,0.0,69514119.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,227528.67,525345.2999999999,0.0,4229.38,18027.43,103492.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9001105.3,0.0,241359.33999999997,0.0,0.0,0.0,0.0,0.0,0.0,28087265.96,0.0,0.0,2205812.33,0.0,0.0,95053.52,371012.39,0.0,0.0,0.0,322512.36,0.0,0.0,0.0,0.0,235849.06,0.0,0.0,0.0,0.0,71413.08,0.0,314090150.33,3715628.02,0.0,0.0,0.0,0.0,0.0,15509.39,0.0,1560.63,2969702.68,0.0,0.0,831937.31,0.0,0.0,0.0,27451.33,3342116.03,0.0,1697688.67,0.0,0.0,0.0,0.0
Packaged Foods & Meats,36254.87,21146442.57,0.0,525434939.03999996,0.0,624094.59,1477513.8599999999,8006080.09,41068189.94,1541233.38,385739435.75,0.0,0.0,0.0,21189998.88,32373.65,0.0,0.0,5104585.71,541368896.73,2836664.7800000003,0.0,381954303.90999997,114780965.97000001,55427918.06,115685780.28,33525798.7,1067194988.03,60680341.73,61252621.94,171024440.79999998,20286555.28,92501605.91,27714104.0,0.0,36654148.75,540320144.1,318727.56,56414054.96,10490.66,537753903.34,66628472.38,25751871.42,0.0,5288.5,0.0,73654100.0,0.0,0.0,0.0,1166143.11,7861726.649999999,78334252.38,69503379.57000001,0.0,44379210.34,0.0,0.0,0.0,11019236.09,0.0,0.0,61039650.019999996,0.0,37710688.31,424409578.45,338049.85000000003,0.0,1088761.43,0.0,351445568.23,0.0,0.0,13316885.88,57624127.0,41310.0,0.0,0.0,0.0,0.0,0.0,19640.0,10812561.24,1875047328.35,1988418.88,15412.87,40785409.75,0.0,121665823.79,57846507.78,77468.0,197171487.81,56068149.66,52746105.71,0.0,1362337531.3899999,0.0,0.0,13773805.02,2431413445.72,9389004.85,637512.29,2335445.42,0.0,53189620.300000004,56600.0,0.0
Paper & Plastic Packaging Products & Materials,0.0,212373809.97,0.0,506638.5,7077799.84,0.0,11517392.29,0.0,214664.14,343057674.52,79734348.97,5236179.69,0.0,14593743.9,5803452.800000001,0.0,0.0,0.0,140604.22,26357206.19,598115.39,0.0,66051086.93000001,296145.39,28051908.66,10646508.370000001,0.0,0.0,174604836.24,56430.99,22672359.53,58104017.6,4129334.53,5912915.78,0.0,0.0,332493961.13,200558656.89000002,2937328.72,0.0,122503278.27000001,3000.0,0.0,11968361.93,0.0,0.0,59591514.0,0.0,0.0,0.0,792213.13,324741796.81,117689211.69,0.0,0.0,9333681.04,0.0,0.0,0.0,44736338.48,81383554.38,0.0,5342.0,0.0,0.0,126709790.39,217507673.0,0.0,0.0,0.0,134188152.36,159000.0,0.0,0.0,0.0,0.0,0.0,0.0,571698.11,0.0,0.0,390000.0,0.0,253020050.42000002,18555758.45,3624496.54,0.0,111980250.32,3716497.64,3291714.45,760712.23,20075688.13,199724054.57000002,0.0,0.0,77604631.53,0.0,0.0,0.0,236280888.94,1931341.77,1547993.59,3496737.26,1368432.8699999999,0.0,0.0,0.0
Paper Products,0.0,1245.0,0.0,0.0,0.0,0.0,0.0,0.0,29536136.21,3913514.97,253022.53,0.0,4333355.8,0.0,107490.29,0.0,0.0,300080.19,0.0,20752473.67,5715.11,0.0,673463.0,102.0,10939306.26,0.0,0.0,0.0,1232034.05,1572913.74,295980140.25,5343134.14,418882.27999999997,0.0,0.0,0.0,10044894.49,3533651.99,3515838.6300000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26399.57,38930094.94,65718936.43,0.0,0.0,1164.0,0.0,0.0,0.0,0.0,163738.06,3517257.14,13482449.379999999,0.0,304424.33,59999644.88,340789.31,0.0,0.0,0.0,3183664.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71521516.39999999,0.0,1301149607.19,0.0,0.0,160040.96,0.0,0.0,1140255.49,55136607.230000004,0.0,0.0,202270880.89999998,0.0,0.0,0.0,0.0,6032.04,0.0,330822298.87,251400.0,0.0,0.0,0.0
Passenger Airlines,7275800.0,0.0,0.0,0.0,287168.16,0.0,0.0,110000.0,0.0,0.0,8701689.07,0.0,0.0,0.0,0.0,0.0,0.0,26514.16,0.0,5262417.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17755000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51037000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2004800.0,0.0,0.0,0.0,0.0,0.0,0.0,152974060.19,29335500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,126965.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,235800.0,0.0,0.0,2191784797.73,0.0,0.0,0.0,0.0,0.0,0.0,956000.0,0.0,0.0,0.0,0.0,0.0,35222.049999999996,0.0,143500.0,0.0,0.0,0.0,0.0,0.0
Personal Care Products,37001730.83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,116884.66,26204746.92,13141.59,110426.43,0.0,0.0,0.0,10689188.95,0.0,0.0,151458.73,0.0,0.0,0.0,0.0,0.0,0.0,795219.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3741866.91,905.78,0.0,0.0,0.0,240131.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28861.3,1916351.44,0.0,0.0,4766159.57,295200.0,0.0,0.0,0.0,0.0,0.0,0.0,52935.54,0.0,0.0,0.0,0.0,184607.23,0.0,0.0,0.0,0.0,0.0,0.0
Pharmaceuticals,0.0,0.0,0.0,191406.98,0.0,0.0,73703.43,0.0,2832788.54,27420204.22,3241009.81,111738.56,186286010.49,0.0,44584.07,700.89,0.0,929.53,0.0,12365422.98,234455421.91,0.0,6147170.199999999,822446642.92,38244322.36,5397636.15,0.0,0.0,325124.82,64557887.15,437986.87,3119081.75,0.0,199815489.85,0.0,0.0,117697003.54,34929.6,1000441.0299999999,2107937.25,78740094.56,0.0,0.0,0.0,1606.73,0.0,2109017.11,0.0,20184.65,0.0,7235970.25,257391.07,6345763.97,928790091.82,0.0,367007.77,7656.0,0.0,0.0,9829943.469999999,0.0,0.0,0.0,0.0,0.0,46546611.830000006,27184.47,0.0,0.0,0.0,1102927768.64,0.0,1220.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1029058.94,2883846.42,13082710.27,95348.5,1200.0,0.0,989080544.9499999,190232.86,0.0,2528242.65,2300232.2199999997,330460.14,1429306.65,66539431.96,0.0,0.0,44050.39,4424176.21,1454768.01,0.0,64959885.75,24921050.0,5180192.7,17643.329999999998,0.0
Publishing,730935.3200000001,113937.3,0.0,0.0,0.0,0.0,293.57,0.0,1182377.12,0.0,5645315.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31623019.020000003,0.0,3199674.44,0.0,48986.22,0.0,0.0,0.0,0.0,0.0,2201.82,49445.85,0.0,7000.0,0.0,81198176.95,0.0,616.5,1681753.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3383852.0,0.0,0.0,0.0,0.0,0.0,5648171.93,0.0,28000.0,0.0,0.0,0.0,0.0,23010.0,62950739.97,0.0,0.0,0.0,0.0,2893301.08,165749.52,0.0,0.0,0.0,508655.01999999996,0.0,0.0,0.0,103773.58,8061.91,0.0,0.0,0.0,0.0,0.0,0.0,272791.61,258930789.81,60562451.43,0.0,209932.9,0.0,0.0,1626442878.58,0.0,13529817.54,1068522.21,0.0,0.0,1049773.6600000001,0.0,0.0,0.0,19124.11,0.0,0.0,0.0,0.0,3168092.01,0.0,0.0
Rail Transportation,0.0,0.0,0.0,0.0,6533111.989999999,0.0,0.0,0.0,0.0,0.0,16881261.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50292580.13,0.0,186570.0,0.0,10531108.51,8463252.56,0.0,0.0,0.0,0.0,527058.61,0.0,0.0,53879.41,0.0,0.0,0.0,0.0,11506412.81,0.0,201251836.94,792570.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,996892.28,0.0,556488.39,0.0,0.0,0.0,0.0,74014651.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,286061.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,447142064.03999996,2026693.62,55347.45,0.0,0.0,43412839.82,0.0,0.0,0.0,5842434.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Renewable Electricity,0.0,78801227.58,0.0,19676496.14,745537473.22,0.0,133685246.46000001,3052842.7,10559268.06,0.0,5435805.83,0.0,5545862.46,0.0,1719851.49,0.0,0.0,84593067.5,8836842.06,95033828.05,24818392.63,0.0,214518346.06,264870964.23999998,22933233.09,1768403.43,325469405.24,0.0,10442.35,4050491.2399999998,121931123.86,1719839632.3999999,135657947.31,0.0,0.0,66765592.38,418495320.7,0.0,361913.5,518867.9,44047872.8,0.0,0.0,0.0,0.0,849.06,3603709.2399999998,0.0,0.0,0.0,0.0,12047453.42,667936721.0600001,0.0,0.0,0.0,0.0,0.0,0.0,263.21,2066911.96,0.0,8468491.81,0.0,0.0,257386819.83999997,0.0,0.0,0.0,0.0,101377461.39,0.0,4010290.82,196321.02,0.0,303236.48000000004,0.0,0.0,0.0,0.0,0.0,253505699.24,0.0,69515726.73,15203382.51,864421088.96,0.0,1698113.2,8772952.29,77010477.08,0.0,11052516653.33,27104781.049999997,813940.64,0.0,83254746.37,0.0,0.0,3796601.96,297250776.76,1923124.1,270310.14,9063273.309999999,1559400.0,0.0,63297657.68,0.0
Research & Consulting Services,9433962.26,1025696.7,0.0,0.0,4270460.8,0.0,58441272.99,0.0,11636832.58,2238226.48,153983143.25,707214.46,6952344.039999999,75725.77,9708.74,68158.0,0.0,0.0,17187475.76,36954229.480000004,133553513.38000001,0.0,11852319.99,0.0,37731183.98,38320314.09,161933.96,0.0,62703235.89,3639507.11,6020402.359999999,36344403.55,4438000.31,264150.94,0.0,404905.66,61321906.989999995,0.0,23400677.0,2476505.11,0.0,0.0,0.0,0.0,0.0,586358.24,0.0,0.0,591425.32,0.0,0.0,45609.22,92026646.4,235849.06,24785699.84,38661429.8,0.0,0.0,109810163.76,7046910.029999999,255445.54,0.0,3729222.65,0.0,263291.61,1068307119.87,41022.55,0.0,0.0,0.0,52554190.18,0.0,4817572.77,0.0,0.0,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,18826.2,40086.8,71309930.79999998,823193.0800000001,0.0,0.0,10457948.64,350694.24,1000.0,1646646.34,1412950156.99,86080.19,0.0,466281478.42999995,0.0,0.0,40330.19,188876736.21,10091031.48,120802982.92,0.0,26947613.89,65278345.23,0.0,0.0
Restaurants,195632.68,0.0,0.0,224251.0,3957661.0,0.0,0.0,0.0,201494.0,0.0,3161073.49,0.0,0.0,0.0,0.0,2142822.81,0.0,0.0,0.0,668004.12,0.0,0.0,308314.95,0.0,0.0,1312123.09,0.0,0.0,1518999.0,0.0,1564838.0,3867175.1,0.0,0.0,0.0,0.0,3018097.4899999998,0.0,0.0,0.0,21830649.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67315.13,375451.76,0.0,0.0,325676.38,0.0,0.0,0.0,18849740.240000002,0.0,0.0,0.0,0.0,0.0,348028.54000000004,0.0,0.0,0.0,0.0,18200406.64,0.0,0.0,0.0,0.0,3491.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100536.93999999999,0.0,0.0,375986000.0,0.0,36497610.72,0.0,0.0,5205.79,3422274.38,2281357.44,0.0,30200.0,39157.0,0.0,0.0,0.0,32907.0,29481.0,26893.75,0.0,0.0,199859.68,0.0
Security & Alarm Services,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29577.1,27194930.33,0.0,0.0,0.0,0.0,88800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3716422.16,0.0,0.0,7500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34690.27,150724945.74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024528.31,0.0,0.0,0.0,0.0,0.0,4382883.73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,988728.53,0.0,2434459.74,118838.29,0.0,0.0,0.0,0.0,11558607.35,0.0,0.0,0.0,0.0,0.0,0.0
Semiconductors,2094339.57,10629342.46,0.0,270903.68,284996.38999999996,0.0,12934842.899999999,0.0,38242364.51,848987477.89,907645380.4499999,37174.17,1979757.34,0.0,130587324.61,1915623.32,0.0,22694800.0,3781028.19,415182443.81,210686151.97,0.0,203895795.42,263231976.44,1126872849.5900002,126500589.35,0.0,773190.43,5473922.0,16574738.84,26823161.51,285857687.95,1445164.03,9644703.46,0.0,229296.99,1975847517.71,101393019.71,224622813.63,459474917.37,121556316.59,4135125.87,0.0,0.0,0.0,100443.38,9348249.17,0.0,14062845.66,0.0,24915390.77,427994349.64,1058966178.58,27849754.95,0.0,0.0,28688286.36,0.0,0.0,1528443.9000000001,226388778.53,0.0,61539139.02,1257400.23,2088495.57,936948067.22,275533064.38,0.0,0.0,22152769.71,55789596.54,0.0,10938788.26,18049538.82,0.0,54818.77,3701750.31,0.0,881130.06,0.0,24321309.73,2238938.04,594983.87,212158726.15,76313712.25999999,48333067.74,1785250.04,0.0,37681435.06,3315043.67,0.0,350129029.43,228156003.45,538994.08,0.0,5639974458.98,0.0,0.0,0.0,322454433.33,434469383.16999996,286777806.41999996,19303693.630000003,60826497.31,33813324.29,10000.0,0.0
Soft Drinks & Non-alcoholic Beverages,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3994049.34,0.0,0.0,0.0,0.0,0.0,0.0,78541.67,0.0,0.0,0.0,0.0,0.0,110188.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,308610.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Specialized Consumer Services,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Specialty Chemicals,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2362948.19,0.0,0.0,0.0,0.0,9751521.67,0.0,0.0,872403.0,0.0,1847120.0,0.0,66359166.0,0.0,0.0,0.0,171079.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,219240.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1103128.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,569955.75,0.0,20963.87,8619074.67,0.0,0.0,0.0,0.0,39026873.919999994,0.0,2031917.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,304530.97000000003,84133.0,0.0,63084845.81,0.0,0.0,0.0,481654.63,0.0,0.0,915372526.87,12424395.06,1934372.04,0.0,111504.42,6351174.0,0.0,0.0,0.0
