Supplier_Industry,Advertising,Aerospace & Defense,Agricultural & Farm Machinery,Agricultural Products & Services,Air Freight & Logistics,Airport Services,Aluminum,Apparel Retail,"Apparel, Accessories & Luxury Goods",Automobile Manufacturers,Automotive Parts & Equipment,Automotive Retail,Biotechnology,Brewers,Building Products,Cable & Satellite,Casinos & Gaming,Coal & Consumable Fuels,Commercial Printing,Commodity Chemicals,Communications Equipment,Computer & Electronics Retail,Construction & Engineering,Construction Machinery & Heavy Transportation Equipment,Construction Materials,Consumer Electronics,Consumer Staples Merchandise Retail,Copper,Distillers & Vintners,Distributors,Diversified Chemicals,Diversified Metals & Mining,Diversified Support Services,Drug Retail,Education Services,Electric Utilities,Electrical Components & Equipment,Electronic Components,Electronic Equipment & Instruments,Environmental & Facilities Services,Fertilizers & Agricultural Chemicals,Food Distributors,Food Retail,Footwear,Forest Products,Gas Utilities,Gold,Health Care Distributors,Health Care Equipment,Health Care Facilities,Health Care Services,Health Care Supplies,Health Care Technology,Heavy Electrical Equipment,Highways & Railtracks,Home Furnishings,Home Improvement Retail,Homebuilding,Homefurnishing Retail,"Hotels, Resorts & Cruise Lines",Household Appliances,Household Products,Housewares & Specialties,Human Resource & Employment Services,Industrial Gases,Industrial Machinery & Supplies & Components,Integrated Telecommunication Services,Internet Services & Infrastructure,Leisure Facilities,Leisure Products,Life Sciences Tools & Services,Marine Ports & Services,Marine Transportation,"Metal, Glass & Plastic Containers",Motorcycle Manufacturers,Movies & Entertainment,Office Services & Supplies,Oil & Gas Drilling,Oil & Gas Equipment & Services,Oil & Gas Exploration & Production,Oil & Gas Refining & Marketing,Oil & Gas Storage & Transportation,Other Specialty Retail,Packaged Foods & Meats,Paper & Plastic Packaging Products & Materials,Paper Products,Passenger Airlines,Personal Care Products,Pharmaceuticals,Publishing,Rail Transportation,Renewable Electricity,Research & Consulting Services,Restaurants,Security & Alarm Services,Semiconductors,Soft Drinks & Non-alcoholic Beverages,Specialized Consumer Services,Specialty Chemicals,Steel,Technology Distributors,"Technology Hardware, Storage & Peripherals",Textiles,Tires & Rubber,Trading Companies & Distributors,Water Utilities,Wireless Telecommunication Services
Leisure Products,543773.58,10299800.58,0.0,0.0,0.0,0.0,4223400.0,0.0,580617.0,703532.41,28288163.39,0.0,0.0,0.0,91489.0,751730.65,0.0,0.0,0.0,1017654.0,10641264.6,0.0,320499.86,0.0,0.0,0.0,0.0,0.0,954846.49,0.0,23337777.759999998,2790601.45,0.0,0.0,0.0,0.0,31924705.400000002,0.0,15747937.71,2232384.13,2407286.67,0.0,0.0,0.0,0.0,0.0,1086847.9,0.0,0.0,0.0,0.0,0.0,6696688.25,0.0,0.0,27138941.55,0.0,0.0,0.0,2592421.82,0.0,0.0,605153.2,0.0,0.0,91775.6,10917831.38,0.0,2652000.0,36473339.39,1111736.43,0.0,109561.0,15689074.87,0.0,895071600.0,0.0,0.0,0.0,1439699.12,0.0,0.0,62973.45,1615932.0,0.0,31955.49,0.0,0.0,0.0,4723180.77,0.0,22326373.93,0.0,0.0,0.0,27227989.56,0.0,0.0,184143.98,6282994.27,179459.94,59945.0,26288.0,4400.0,0.0,0.0,0.0
Life Sciences Tools & Services,5892871.65,474634280.36,125281721.02000001,855673665.05,1289179227.27,34615645.59,138255150.5,14610698.95,608706980.76,486393764.95,1045443413.89,6788916.11,1112120799.77,114369832.48,137834017.89,79060579.99,0.0,446593123.52,593769835.22,3415210257.71,811950038.66,2626983.45,2604376666.5,34778493.05,50104270.44,14361497.6,2883561.6399999997,70757390.37,352817477.25,1484008037.17,645470547.34,715484211.78,1645181.8499999999,1845859758.87,3725458.4,3140019.63,5468065482.0,27269074.419999998,957755202.49,165158507.53,215141884.8,13480660.99,0.0,0.0,0.0,7694998.17,9489836.76,11512078.64,2092351.86,8899358.6,398595805.21,613094929.15,2200287194.18,618727606.96,21296672.91,174387806.77,330330000.0,0.0,17554990.86,193925567.38,1028331245.76,43563068.29,307640309.40999997,0.0,0.0,2232926453.44,86696368.72,0.0,9654756.549999999,34999.56,20091437153.76,0.0,171110846.16,24560356.52,11309216.930000002,5757478.55,110015186.31,1849639.27,44770484.2,149972953.71,97166997.14,212.39,110854316.33,1271805937.39,796272222.83,68692875.88,17085102.15,0.0,5742019562.97,8906660.84,56705499.48,1270641399.44,1190435533.61,104041541.87,0.0,869582121.32,32323.45,948116.7,55890558.17999999,1612053982.68,304525472.99,63836407.07,82283183.45,16346063.17,618213626.9,64578493.230000004,0.0
Marine Ports & Services,0.0,0.0,0.0,0.0,480638283.24,95343.14,0.0,0.0,166566.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12087.15,0.0,424528.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,179426.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9641600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,128576.73,0.0,0.0,0.0,0.0,0.0,0.0,2907025.33,0.0,0.0,50988037.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70678195.4,388396485.13,2701539.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,109582733.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,279569160.73,31566227.19,0.0,0.0,0.0,0.0,0.0,0.0,461313.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Marine Transportation,0.0,0.0,0.0,3090599.76,904501876.2,89765556.86,32974.25,0.0,5855.25,257275.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23211377.85,0.0,323680.48000000004,653545210.55,0.0,2928756.15,2825844.29,27228922.57,0.0,0.0,0.0,13776421.18,0.0,69619114.44,52888591.89,130523009.58999999,0.0,0.0,494424.8,3847815.36,76118.31,30000.0,3325884.31,2113750.62,0.0,0.0,0.0,0.0,0.0,6631076.74,0.0,0.0,0.0,0.0,1616639036.19,475675240.34,30021305.57,0.0,507587446.32,0.0,0.0,0.0,1462199917.65,0.0,0.0,0.0,0.0,0.0,325505036.85,0.0,0.0,0.0,0.0,0.0,0.0,7045896371.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,288919485.13,0.0,0.0,8069266.84,289876428.12,56603.77,27628095.11,0.0,328609.12,0.0,0.0,561800908.06,108085.12,0.0,0.0,21081006.35,13294449.54,0.0,0.0,904471140.42,148792245.26,0.0,210551971.41,0.0,19263057.05,0.0,0.0
"Metal, Glass & Plastic Containers",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,286675.68,0.0,0.0,0.0,0.0,11875116.95,0.0,0.0,0.0,0.0,0.0,182895003.26,414268216.26,0.0,640162202.53,0.0,1116671.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8605459.48,0.0,0.0,30013390.42,23727502.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,632422.15,2171987.72,64621860.269999996,0.0,0.0,352415.91,0.0,0.0,0.0,0.0,0.0,0.0,190533546.57,0.0,0.0,15625465.66,26000.0,0.0,0.0,0.0,2291903.24,0.0,0.0,595545825.0500001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85327318.03999999,0.0,0.0,0.0,0.0,0.0,0.0,12792784.59,0.0,9852000.68,0.0,0.0
Motorcycle Manufacturers,0.0,1491800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9166311.76,1473389.11,53800.0,0.0,0.0,700.0,0.0,0.0,0.0,12403740.73,48869792.3,662.65,0.0,1299.47,0.0,0.0,0.0,0.0,0.0,0.0,119948424.08,0.0,0.0,0.0,0.0,0.0,0.0,112670428.07000001,7528836.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38201023.47,0.0,0.0,1426917.81,0.0,5705657.18,0.0,0.0,0.0,1389425741.85,0.0,0.0,0.0,123571.69,0.0,0.0,0.0,0.0,182621268.81,0.0,0.0,0.0,0.0,0.0,26043446.22,0.0,3565572.7,0.0,0.0,0.0,92626282.45,0.0,13273451.33,0.0,110440251.71000001,0.0,0.0,78178.0,0.0,6720.0,0.0,0.0
Movies & Entertainment,850603951.4100001,0.0,0.0,0.0,0.0,0.0,6358606.42,0.0,3825882.76,0.0,88495.58,0.0,584734.51,0.0,1681588.07,98173701.77000001,0.0,0.0,0.0,0.0,2233.96,0.0,1971738.0399999998,0.0,299962.5,0.0,0.0,0.0,0.0,1151739.62,1474803.29,282544.12,0.0,0.0,180000.0,0.0,15197130.620000001,0.0,6636083.68,0.0,0.0,79646.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1215436707.3400002,0.0,0.0,0.0,0.0,0.0,0.0,236908533.79000002,0.0,0.0,0.0,0.0,0.0,4716.98,7164751.4399999995,0.0,1355550.0,0.0,27518514.88,0.0,4329963.8,0.0,77006783.23,585438528.31,2830.19,0.0,0.0,0.0,0.0,0.0,8533313.35,86797.33,0.0,0.0,114559000.0,0.0,3609023.74,2546990.29,0.0,36172287.29,1060256.3399999999,2830.19,0.0,8090435.01,0.0,0.0,4505.97,22082995.159999996,63641896.0,0.0,30672.24,0.0,3939950.5700000003,0.0,0.0
Office Services & Supplies,47169.81,0.0,0.0,0.0,6818319.19,47044.25,0.0,8185900.0,0.0,0.0,0.0,0.0,0.0,0.0,108334.14,0.0,0.0,0.0,0.0,50860351.66,1208371.69,0.0,25230159.709999997,0.0,42772109.739999995,754336.29,0.0,44334177.69,0.0,19636267.259999998,20535332.37,8355407.59,235849.06,0.0,0.0,8496800.0,192137541.51,0.0,239390156.06,247787.61,0.0,29688270.11,9534476.55,0.0,0.0,0.0,1491.5,0.0,0.0,0.0,0.0,1725000.0,147129501.16,0.0,705138.05,11925160.889999999,7318584.08,0.0,0.0,0.0,0.0,0.0,1130730.4000000001,0.0,0.0,30614437.43,2010377.36,0.0,0.0,0.0,67939112.07000001,0.0,0.0,2925961.75,0.0,0.0,14478324.72,0.0,0.0,0.0,0.0,16783328.95,0.0,2013878.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10294942.66,32010591.94,0.0,129359.99,268401761.14,0.0,0.0,18680000.03,44884955.79,82125988.33,94398600.0,0.0,0.0,38725280.86,0.0,0.0
Oil & Gas Drilling,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64073.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,465076100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73632481.47999999,0.0,0.0,0.0,0.0,0.0,0.0,134212.84,0.0,2313993.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93659884.05,0.0,0.0,0.0,0.0,0.0,0.0,6580721.0,0.0,0.0,0.0,0.0,390646867.0,261035222.41,357498948.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49692878.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Oil & Gas Equipment & Services,0.0,0.0,0.0,0.0,0.0,20051742.619999997,0.0,0.0,5026597.5200000005,0.0,24122312.46,0.0,0.0,0.0,493281.6,0.0,0.0,0.0,0.0,16591841.879999999,41254539.13,0.0,260229426.72,0.0,690224.66,0.0,0.0,584878.1,0.0,0.0,2058124.52,51876632.23,0.0,0.0,0.0,0.0,16313202.860000001,0.0,37231.13,0.0,0.0,0.0,0.0,0.0,0.0,464426547.89,0.0,0.0,0.0,0.0,0.0,0.0,26054482.2,0.0,800000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,134122816.36,0.0,0.0,0.0,0.0,9934833.61,0.0,0.0,0.0,0.0,0.0,0.0,4646097.36,1129699898.0,612977763.35,153811479.38000003,0.0,0.0,0.0,6429487.75,0.0,0.0,0.0,0.0,0.0,0.0,147469092.21,0.0,0.0,0.0,5460778.92,0.0,0.0,0.0,108828857.02,4100000.11,0.0,21082.3,0.0,0.0,0.0,0.0
Oil & Gas Exploration & Production,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2205.77,0.0,0.0,0.0,0.0,0.0,0.0,512593004.27,0.0,0.0,22542462.459999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60694316.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1333433890.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40268321.57,0.0,0.0,0.0,0.0,207547.17,0.0,0.0,0.0,0.0,0.0,0.0,158176258.0,86975028.22,60311797.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,162149263.57999998,0.0,136792.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Oil & Gas Refining & Marketing,0.0,0.0,0.0,0.0,869339.6,127407237.39,0.0,0.0,27114523.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,547114446.35,0.0,7368619.52,110762122.94,0.0,9908629.75,0.0,0.0,0.0,0.0,0.0,526213915.52,3340761.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,192343279.46,0.0,0.0,0.0,0.0,0.0,615965200.29,0.0,0.0,0.0,0.0,0.0,0.0,6462916.23,0.0,0.0,0.0,0.0,0.0,0.0,55180369.3,0.0,0.0,0.0,0.0,0.0,492435212.32,0.0,0.0,0.0,0.0,49625696.03,0.0,246122533.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3711934.07,0.0,0.0,70196045.19,0.0,11218812.23,0.0,0.0,952197.13,0.0,0.0,297462027.56,190094.34,0.0,0.0,128249208.2,0.0,0.0,0.0,45825973.42,29941284.4,0.0,77347623.77000001,0.0,0.0,0.0,0.0
Oil & Gas Storage & Transportation,0.0,0.0,0.0,0.0,31403004.63,3396134.49,0.0,93296100.03,0.0,0.0,251316.04,0.0,0.0,0.0,0.0,0.0,0.0,570642143.4,0.0,1280221447.09,0.0,0.0,3031246.0900000003,0.0,451828955.63,0.0,0.0,0.0,0.0,1244771.69,10654800.530000001,35818200.26,0.0,0.0,0.0,267613957.01,132255324.85,0.0,0.0,0.0,252729547.8,0.0,0.0,0.0,0.0,2130005.69,0.0,0.0,0.0,0.0,0.0,164188923.39,47232117.48,0.0,0.0,0.0,0.0,0.0,0.0,9712497.82,0.0,0.0,46660.32,0.0,0.0,601484479.61,0.0,0.0,0.0,0.0,33113945.52,12870408.05,0.0,0.0,0.0,0.0,582710205.96,0.0,0.0,0.0,0.0,6671417792.13,0.0,345000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2574978928.19,1029622313.5500001,0.0,0.0,179533.04,0.0,0.0,0.0,65113300.0,0.0,12446976.200000001,28956618.23,0.0,448944547.77,92303706.54,0.0
Other Specialty Retail,0.0,301489.82,0.0,11192052.25,2343567.13,3115.33,0.0,316052.99,31159.07,0.0,93876.11,0.0,0.0,0.0,0.0,159164.46,0.0,0.0,86748631.99,237895803.91,5595.120000000001,10741150.03,68972982.83000001,135488876.82,0.0,0.0,137984173.97,0.0,0.0,11959379.76,0.0,491743.4,0.0,0.0,0.0,0.0,2671495.36,1114629.43,320252.73,2416346.88,103492.45,135000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19913742.92,715200.79,25791393.589999996,0.0,0.0,0.0,0.0,0.0,0.0,50625316.13,0.0,0.0,4184883.88,0.0,0.0,47863849.45999999,2407534.51,0.0,0.0,0.0,923386827.52,0.0,1239922.57,0.0,0.0,471698.11,0.0,0.0,0.0,0.0,5103164.79,1146792.02,628919653.53,66660134.769999996,8948.0,0.0,0.0,0.0,1961445.34,16576.45,0.0,19845.760000000002,3986890.8499999996,0.0,0.0,4247912.38,0.0,0.0,0.0,719004.0,6734633.26,0.0,35781097.27,2862711.5,14442.48,0.0,0.0
Packaged Foods & Meats,52222332.88,11641378.929999998,0.0,2357549347.76,2400855.13,652711.71,3429685.58,368458401.86,124662926.58000001,1731862378.03,816697483.78,0.0,40400362.36,0.0,60864145.14,1460497.7000000002,0.0,2619343.89,11198229.540000001,1384544910.67,78402013.49,0.0,1517205464.18,686752924.16,663017594.01,212133101.9,66058340.01,1093684994.19,481307541.1,167794564.24,503288585.1,313114353.39,231418628.84,80724806.0,183595.18,725080639.01,2263018974.2999997,2223601.26,572453555.33,534816.5199999999,896601164.67,574144871.36,124689833.4,0.0,948456.64,31915617.81,130660400.0,0.0,0.0,0.0,9538512.79,254687088.97,649360210.3199999,257831437.83,15458.58,78824890.23,0.0,0.0,0.0,109164645.83,53368084.9,0.0,249429980.03,0.0,110494820.75,1100130804.78,524285292.41,0.0,2641749.63,57859186.12,2267232284.93,0.0,1025290.14,73082162.34,105738689.84,34248512.7,5147758.9799999995,0.0,32523198.67,0.0,0.0,4447855.25,27500558.36,12183104746.91,405708.62,14833237.64,279327337.57,188679.25,419903288.74,64505235.22,110622.0,1851650316.08,769326700.86,86472358.95,0.0,3831477218.33,0.0,0.0,25341498.3,5029287048.97,483745880.29999995,23392655.400000002,218834736.41,1200.0,960858687.59,10790260.19,0.0
Paper & Plastic Packaging Products & Materials,144539308.51000002,378948677.32,0.0,2679818.17,144555140.75,3454501.4099999997,53647470.980000004,0.0,253973287.43,952591414.15,653034086.89,17820.0,2836662.66,12179100.0,13294184.61,0.0,0.0,0.0,251436.22,441088077.85999995,1092703.38,0.0,6712970288.860001,282317098.28,355112740.56,64198077.9,427634887.75,0.0,348843363.26,112035811.85000001,64846343.269999996,153320343.86999997,11082733.15,12187922.14,24081785.73,5410772.46,672505887.1899999,525207550.9499999,10732895.83,1532110.09,216495832.52,2327.0,0.0,20912639.28,0.0,17018394.639999997,68274308.81,0.0,7368442.15,0.0,11421293.36,615622755.89,527052412.8,0.0,0.0,17062683.869999997,0.0,0.0,6897918.64,182899719.88,142390970.09,0.0,65202343.04000001,0.0,6927191.41,523509501.23,561740701.38,0.0,0.0,0.0,522301567.14,0.0,1713707.54,0.0,58595072.64,18804.64,0.0,0.0,4881598.47,0.0,279189699.81,805683.57,1963287.6600000001,859278634.6600001,68696183.25,20977428.44,0.0,235746801.92999998,33658678.28,13217394.98,74780121.98,3094457016.61,2172719251.61,0.0,2806958.78,193555035.43,0.0,0.0,0.0,1271167549.49,10712300.67,63994486.43,2617178.43,518159.29000000004,43164902.43,0.0,0.0
Paper Products,20090335.759999998,67614.18,0.0,192846.21,0.0,0.0,1266403144.38,238125.54,72556575.42,71253225.31,108385060.91,0.0,34144414.5,0.0,2872930.84,0.0,0.0,130827.43,157110072.29,42221977.35,52621486.23,21574524.32,2333537.52,571.84,62518713.18,317345.13,0.0,0.0,5743071.82,1784012.83,486702756.54,86694233.89999999,255659.03999999998,0.0,0.0,0.0,483357787.22,56418229.97,7828929.65,43849414.57,1051680.0,44331206.2,0.0,0.0,40067226.24,0.0,1055.31,0.0,0.0,0.0,81934.74,95993302.78,708151070.65,0.0,94372.72,41980922.44,0.0,0.0,0.0,19069248.540000003,788156.6300000001,7922156.95,155935950.1,0.0,798742.92,230922177.73000002,33021309.64,0.0,0.0,73257.35,20163523.860000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,169221705.25,52126213.7,6025809361.64,0.0,0.0,799840.97,0.0,0.0,21644512.86,96757359.32,610933.78,0.0,638892896.4300001,0.0,0.0,0.0,232118324.55,7561.24,0.0,834033315.98,518800.0,26833569.540000003,0.0,0.0
Passenger Airlines,14258900.0,0.0,0.0,43885369.29,0.0,24151120.11,0.0,0.0,1218494.27,0.0,4456861.9399999995,0.0,0.0,0.0,0.0,0.0,0.0,31404.09,0.0,1138380.47,0.0,0.0,771885.3200000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9622.64,0.0,0.0,41955000.0,0.0,0.0,0.0,0.0,78081.0,0.0,0.0,78721854.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16931234.44,0.0,39061300.0,0.0,0.0,0.0,0.0,0.0,0.0,643033239.33,29463800.0,0.0,0.0,0.0,0.0,34373576.15,0.0,0.0,0.0,0.0,206552623.49,0.0,145157.14,0.0,0.0,13162000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1051464.6,0.0,0.0,4316009426.96,0.0,0.0,0.0,0.0,0.0,0.0,13220120.969999999,0.0,4713000.0,0.0,0.0,0.0,58769.09,0.0,127600.0,0.0,0.0,10284431.24,0.0,0.0
Personal Care Products,147172783.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,151204.75,106115263.01,31539.32,33490.79,0.0,0.0,0.0,28135007.46,0.0,0.0,1892198.1,0.0,0.0,0.0,0.0,0.0,0.0,1191098.88,0.0,11327.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3890.1,0.0,0.0,0.0,0.0,15570730.68,92924.36,0.0,0.0,0.0,273500.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30718.38,3936632.46,0.0,0.0,6273910.91,1176800.0,0.0,0.0,0.0,0.0,0.0,0.0,3738.05,0.0,0.0,0.0,0.0,1020706.19,0.0,0.0,0.0,12696.84,0.0,0.0
Pharmaceuticals,2431.07,119698.48000000001,0.0,313273.85,136773817.42000002,0.0,459635.33,67080408.79,8911701.31,47480373.5,17971100.89,82147.81,542146399.36,0.0,0.0,1315386.7799999998,0.0,929.53,0.0,889037542.5400001,377128446.17,424293000.0,579430172.47,1188025143.74,94126221.57,195364392.34,0.0,10903850.67,3185405.6900000004,566432235.96,787723306.29,141660218.06,0.0,1029087566.52,0.0,0.0,323949856.14,3511631.53,122977201.06,3646296.47,186227596.54,242357716.07,0.0,0.0,100776.42,625327.89,749017.05,0.0,0.0,0.0,12502194.49,1134175.58,193291303.8,352197796.18,239440.31,1674068.44,16017.0,0.0,0.0,25155758.58,1000722.76,22123.89,854299755.8,0.0,0.0,257641031.31,780191317.1899999,0.0,0.0,0.0,3382042001.7,0.0,4085.67,0.0,56387.01,0.0,0.0,0.0,0.0,0.0,112057259.89,0.0,0.0,14902586.84,29723467.29,238496.4,0.0,325000.0,3006119717.37,366563.81,55553.18,5833711.89,750142209.0899999,43359386.2,2253906.65,397382448.34,0.0,0.0,2919075.23,4327018.28,14418667.97,67640.0,147970845.57000002,50579939.0,29234414.47,25717.46,0.0
Publishing,4061077.61,131404.79,0.0,0.0,3451.33,0.0,65528.87,0.0,5140491.83,3196901.5300000003,8458538.83,0.0,0.0,0.0,0.0,699089.97,0.0,0.0,244943023.99,25664.82,7995656.09,12837200.45,48986.22,0.0,0.0,0.0,0.0,0.0,14633.37,134964.24,11981.13,7000.0,5500.0,176244693.62,17569.91,6218.0,48441150.300000004,0.0,0.0,0.0,0.0,33516743.93,0.0,0.0,0.0,0.0,27872168.759999998,0.0,0.0,0.0,0.0,572753.94,7020935.72,165.09,32387.75,0.0,0.0,0.0,13310906.01,167764.3,78083338.46,0.0,0.0,0.0,0.0,16113217.610000001,19818649.95,0.0,0.0,1996.46,2789652.09,0.0,0.0,0.0,1026641.81,12118.51,0.0,0.0,0.0,0.0,0.0,0.0,570237.72,540200637.0,130873903.55000001,5906331.38,828620.88,0.0,0.0,3046315314.67,0.0,46747949.93,2351523.04,0.0,0.0,3621254.67,0.0,0.0,0.0,56206766.51,15811676.72,4526046.42,43816.95,0.0,6220092.73,0.0,0.0
Rail Transportation,2833520.82,0.0,0.0,0.0,310128533.96,0.0,0.0,0.0,0.0,0.0,37499050.44,0.0,10754655.0,0.0,0.0,0.0,0.0,0.0,110685001.16,0.0,100739380.62,0.0,580254987.09,19321704.77,0.0,0.0,0.0,0.0,1352869.02,0.0,0.0,38562.0,0.0,0.0,0.0,771473540.47,76834314.55000001,716981.14,265675328.89,299444036.21,0.0,0.0,0.0,0.0,0.0,79617200.0,0.0,0.0,0.0,0.0,1705493.3,0.0,5081883.92,0.0,954918.09,0.0,0.0,0.0,0.0,346011455.39000005,0.0,0.0,1464306.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38335010.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,948578105.4100001,143881225.79,6829.74,0.0,0.0,43412839.82,0.0,0.0,0.0,4372182.26,0.0,1183018.57,0.0,0.0,2077371.62,0.0,0.0
Renewable Electricity,19106682.93,141989965.13,0.0,431648604.22,193538247.52999997,167723290.28,380993160.64,5230807.33,45558636.309999995,9994296.71,182996310.51,46334208.49,1006880628.1999999,87114210.3,264858185.72,830600.0,0.0,375193571.63,139814164.24,3300807267.67,724711238.3199999,56793451.349999994,2679257299.61,627173484.94,201423779.3,54849522.55,593897060.08,230701.97,101972997.68,478020761.45,223830909.98,8992438763.62,411435159.78000003,0.0,11907382.51,764931643.62,2048036896.3899999,128158714.65,993805271.49,466932841.46000004,437703423.90999997,70698304.42,0.0,24221592.6,0.0,292706905.01,823358134.14,0.0,80000.0,0.0,0.0,52963578.11,915141862.37,63975587.64,3221749.29,10424643.21,0.0,670055.25,0.0,47153700.53,24899291.880000003,0.0,209703752.18,0.0,13114159.29,1283733360.32,211410460.69,0.0,0.0,1238248.21,2273641525.93,0.0,8748761.76,98269743.04,0.0,15820962.030000001,230966597.71,0.0,8047675.8,38374620.08,164616234.35,926616234.3000001,1230309.71,1042206206.01,154299557.08,546311909.08,0.0,1698113.18,20627982.63,256776649.11,0.0,25583242382.19,1400626109.02,1526039.71,145853952.56,2591483406.41,0.0,0.0,6444795.14,6411758068.86,388189106.89,28962130.08,423720770.57,2549200.0,224634586.2,758871540.05,0.0
Research & Consulting Services,432943166.28000003,5165929.57,0.0,92139408.25000001,2122589337.2,70523.17,484094422.48,42902824.06,159176098.78,63633574.05,979942341.98,68384258.55,12753574.780000001,141965.77,1016295.66,803068.0,0.0,0.0,35089324.58,2505249531.31,627026354.5,733.94,2137732994.19,59330109.379999995,473072869.37,28101641.7,390115.56,0.0,189246454.23,119595551.73,264630957.38,172092629.79,32307948.44,0.0,400000.0,1676017965.77,875627425.39,22365471.55,176141228.21,114152247.23,354503124.45000005,2469281.0,0.0,0.0,0.0,1358177.64,4128068.47,0.0,60205618.58,0.0,0.0,81570845.38,1416006410.34,2500281.5,36507081.64,74364409.69,0.0,1167317.28,193432224.09,182120199.05,5167992.17,79009534.87,103107947.7,355873.0,0.0,1964262978.04,667178200.4100001,0.0,0.0,178776424.54000002,1796828831.85,0.0,31694238.66,98198.11,0.0,6240330.74,0.0,0.0,0.0,0.0,0.0,4000.0,259030.58,856674490.34,1362170231.81,1014579.86,45181400.0,0.0,77875474.11,1735957.4600000002,39349342.09,1557881269.0,4568898125.49,691000.77,7001065.57,1362030223.24,68440700.0,0.0,651526936.5,1606640840.7399998,372425667.63,340526351.33,123357901.36999999,63980355.67,623832143.95,8446077.809999999,0.0
